time_s,upper_body_arterial_pressure_mmHg,upper_body_venous_pressure_mmHg,lower_body_arterial_pressure_mmHg,lower_body_venous_pressure_mmHg
14.178,39.17958,8.304029,44.469234,34.411577
14.179,39.174268,8.304229,44.458918,34.4106
14.18,39.169006,8.304429,44.448739,34.409542
14.181,39.163792,8.304628,44.438693,34.408406
14.182,39.158622,8.304827,44.428775,34.407195
14.183,39.153492,8.305026,44.418983,34.405909
14.184,39.1484,8.305225,44.409313,34.404551
14.185,39.143342,8.305423,44.399763,34.403123
14.186,39.138314,8.305621,44.39033,34.401628
14.187,39.133313,8.305818,44.381012,34.400066
14.188,39.128337,8.306016,44.371806,34.39844
14.189,39.123383,8.306213,44.36271,34.396752
14.19,39.118447,8.306409,44.353719,34.395004
14.191,39.113526,8.306606,44.344831,34.393196
14.192,39.108617,8.306802,44.336042,34.391332
14.193,39.103719,8.306997,44.327348,34.389411
14.194,39.098827,8.307193,44.318745,34.387437
14.195,39.093941,8.307388,44.310228,34.38541
14.196,39.089056,8.307583,44.301794,34.383333
14.197,39.084171,8.307777,44.293435,34.381205
14.198,39.079284,8.307971,44.285147,34.379029
14.199,39.074392,8.308165,44.276925,34.376806
14.2,39.069495,8.308358,44.268763,34.374537
14.201,39.064589,8.308551,44.260655,34.372223
14.202,39.059674,8.308744,44.252595,34.369865
14.203,39.054748,8.308936,44.244578,34.367465
14.204,39.049811,8.309128,44.236598,34.365022
14.205,39.04486,8.30932,44.22865,34.362539
14.206,39.039896,8.309511,44.220729,34.360015
14.207,39.034917,8.309701,44.212829,34.357451
14.208,39.029924,8.309892,44.204947,34.354849
14.209,39.024916,8.310082,44.197078,34.352208
14.21,39.019893,8.310271,44.189218,34.34953
14.211,39.014856,8.310461,44.181364,34.346815
14.212,39.009804,8.310649,44.173512,34.344064
14.213,39.004737,8.310838,44.165661,34.341276
14.214,38.999658,8.311026,44.157808,34.338452
14.215,38.994565,8.311214,44.14995,34.335594
14.216,38.989461,8.311401,44.142088,34.332701
14.217,38.984345,8.311588,44.134219,34.329773
14.218,38.97922,8.311774,44.126343,34.326812
14.219,38.974086,8.31196,44.118459,34.323817
14.22,38.968945,8.312146,44.110568,34.320788
14.221,38.963797,8.312331,44.10267,34.317727
14.222,38.958645,8.312516,44.094764,34.314633
14.223,38.953489,8.3127,44.086851,34.311508
14.224,38.948332,8.312884,44.078933,34.30835
14.225,38.943174,8.313068,44.071009,34.305161
14.226,38.938017,8.313251,44.063082,34.301941
14.227,38.932863,8.313434,44.055152,34.29869
14.228,38.927713,8.313617,44.04722,34.295409
14.229,38.922568,8.313799,44.039288,34.292098
14.23,38.917431,8.31398,44.031357,34.288758
14.231,38.912302,8.314162,44.023428,34.285388
14.232,38.907183,8.314342,44.015503,34.28199
14.233,38.902075,8.314523,44.007583,34.278563
14.234,38.896979,8.314703,43.999671,34.275109
14.235,38.891897,8.314883,43.991766,34.271627
14.236,38.88683,8.315062,43.983872,34.268118
14.237,38.881777,8.315241,43.975989,34.264582
14.238,38.87674,8.31542,43.968119,34.26102
14.239,38.871721,8.315598,43.960263,34.257433
14.24,38.866718,8.315776,43.952424,34.25382
14.241,38.861732,8.315953,43.944602,34.250182
14.242,38.856763,8.316131,43.9368,34.246521
14.243,38.851812,8.316307,43.929018,34.242835
14.244,38.846878,8.316484,43.921258,34.239126
14.245,38.84196,8.31666,43.913521,34.235395
14.246,38.837059,8.316836,43.905809,34.231641
14.247,38.832172,8.317011,43.898122,34.227865
14.248,38.8273,8.317186,43.890462,34.224068
14.249,38.82244,8.317361,43.88283,34.22025
14.25,38.817593,8.317535,43.875225,34.216413
14.251,38.812755,8.31771,43.867648,34.212555
14.252,38.807927,8.317883,43.860101,34.208678
14.253,38.803105,8.318057,43.852581,34.204782
14.254,38.798289,8.31823,43.84509,34.200868
14.255,38.793476,8.318403,43.837627,34.196937
14.256,38.788665,8.318575,43.830191,34.192988
14.257,38.783854,8.318747,43.822781,34.189022
14.258,38.77904,8.318919,43.815396,34.18504
14.259,38.774222,8.319091,43.808035,34.181041
14.26,38.769398,8.319262,43.800695,34.177027
14.261,38.764567,8.319433,43.793374,34.172998
14.262,38.759725,8.319604,43.786072,34.168954
14.263,38.754872,8.319774,43.778784,34.164896
14.264,38.750007,8.319944,43.771509,34.160823
14.265,38.745126,8.320114,43.764244,34.156736
14.266,38.740231,8.320284,43.756986,34.152636
14.267,38.735318,8.320453,43.749732,34.148522
14.268,38.730387,8.320622,43.74248,34.144395
14.269,38.725437,8.32079,43.735227,34.140254
14.27,38.720467,8.320959,43.727969,34.136101
14.271,38.715477,8.321127,43.720705,34.131934
14.272,38.710467,8.321294,43.713432,34.127755
14.273,38.705435,8.321462,43.706146,34.123563
14.274,38.700381,8.321629,43.698846,34.119358
14.275,38.695306,8.321796,43.691529,34.11514
14.276,38.69021,8.321962,43.684194,34.11091
14.277,38.685091,8.322129,43.676839,34.106666
14.278,38.679952,8.322295,43.669462,34.10241
14.279,38.674791,8.32246,43.662062,34.098141
14.28,38.669609,8.322626,43.654638,34.093859
14.281,38.664407,8.322791,43.647189,34.089564
14.282,38.659184,8.322956,43.639714,34.085256
14.283,38.653941,8.32312,43.632213,34.080935
14.284,38.648678,8.323284,43.624687,34.0766
14.285,38.643395,8.323448,43.617134,34.072253
14.286,38.638093,8.323612,43.609555,34.067891
14.287,38.632772,8.323775,43.60195,34.063516
14.288,38.627432,8.323938,43.594319,34.059128
14.289,38.622072,8.324101,43.586664,34.054726
14.29,38.616694,8.324263,43.578984,34.05031
14.291,38.611298,8.324425,43.571279,34.045881
14.292,38.605883,8.324587,43.563551,34.041437
14.293,38.600449,8.324748,43.5558,34.03698
14.294,38.594997,8.324909,43.548026,34.032509
14.295,38.589526,8.32507,43.54023,34.028024
14.296,38.584037,8.32523,43.532411,34.023525
14.297,38.578531,8.325391,43.524571,34.019012
14.298,38.573006,8.32555,43.516708,34.014485
14.299,38.567464,8.32571,43.508823,34.009944
14.3,38.561905,8.325869,43.500916,34.005389
14.301,38.556329,8.326027,43.492987,34.00082
14.302,38.550738,8.326186,43.485036,33.996236
14.303,38.545131,8.326344,43.477062,33.991639
14.304,38.539511,8.326502,43.469064,33.987027
14.305,38.533876,8.326659,43.461044,33.982401
14.306,38.52823,8.326816,43.452999,33.97776
14.307,38.522573,8.326972,43.444931,33.973106
14.308,38.516907,8.327129,43.436839,33.968437
14.309,38.511233,8.327284,43.428723,33.963753
14.31,38.505553,8.32744,43.420584,33.959055
14.311,38.499869,8.327595,43.412421,33.954343
14.312,38.494182,8.32775,43.404234,33.949616
14.313,38.488495,8.327904,43.396026,33.944875
14.314,38.482809,8.328058,43.387797,33.940119
14.315,38.477127,8.328211,43.379547,33.935349
14.316,38.47145,8.328365,43.371279,33.930564
14.317,38.465781,8.328517,43.362994,33.925765
14.318,38.460121,8.32867,43.354694,33.920951
14.319,38.454473,8.328822,43.346381,33.916123
14.32,38.448838,8.328973,43.338059,33.91128
14.321,38.443217,8.329124,43.329728,33.906424
14.322,38.437613,8.329275,43.321393,33.901553
14.323,38.432026,8.329426,43.313056,33.896668
14.324,38.426458,8.329576,43.304721,33.89177
14.325,38.420909,8.329725,43.29639,33.886858
14.326,38.415381,8.329874,43.288066,33.881933
14.327,38.409874,8.330023,43.279754,33.876994
14.328,38.404388,8.330171,43.271455,33.872043
14.329,38.398922,8.330319,43.263174,33.86708
14.33,38.393478,8.330467,43.254912,33.862104
14.331,38.388055,8.330614,43.246673,33.857117
14.332,38.382651,8.33076,43.23846,33.852118
14.333,38.377267,8.330907,43.230273,33.847108
14.334,38.371901,8.331053,43.222116,33.842088
14.335,38.366552,8.331198,43.213989,33.837057
14.336,38.361219,8.331343,43.205894,33.832017
14.337,38.3559,8.331488,43.197832,33.826967
14.338,38.350595,8.331632,43.189803,33.821908
14.339,38.345301,8.331775,43.181808,33.816841
14.34,38.340017,8.331919,43.173846,33.811766
14.341,38.334741,8.332062,43.165916,33.806683
14.342,38.329472,8.332204,43.158018,33.801593
14.343,38.324209,8.332346,43.150151,33.796496
14.344,38.318949,8.332488,43.142312,33.791392
14.345,38.313691,8.332629,43.134501,33.786282
14.346,38.308433,8.33277,43.126714,33.781167
14.347,38.303175,8.33291,43.118951,33.776046
14.348,38.297915,8.33305,43.111208,33.770919
14.349,38.292653,8.33319,43.103483,33.765787
14.35,38.287386,8.333329,43.095774,33.760651
14.351,38.282113,8.333468,43.088079,33.75551
14.352,38.276835,8.333606,43.080395,33.750365
14.353,38.271551,8.333744,43.072719,33.745215
14.354,38.266259,8.333882,43.06505,33.740061
14.355,38.260959,8.334019,43.057385,33.734903
14.356,38.255651,8.334156,43.049722,33.729741
14.357,38.250334,8.334292,43.04206,33.724575
14.358,38.245008,8.334428,43.034397,33.719405
14.359,38.239672,8.334563,43.026731,33.714232
14.36,38.234327,8.334698,43.019062,33.709055
14.361,38.228972,8.334833,43.011388,33.703874
14.362,38.223607,8.334967,43.003708,33.698689
14.363,38.218232,8.335101,42.996022,33.6935
14.364,38.212847,8.335235,42.988329,33.688308
14.365,38.207451,8.335368,42.980628,33.683111
14.366,38.202045,8.3355,42.97292,33.677911
14.367,38.196629,8.335633,42.965204,33.672707
14.368,38.191202,8.335764,42.95748,33.667499
14.369,38.185764,8.335896,42.949747,33.662288
14.37,38.180317,8.336027,42.942007,33.657072
14.371,38.174858,8.336158,42.934258,33.651852
14.372,38.16939,8.336288,42.926501,33.646629
14.373,38.163911,8.336418,42.918736,33.641401
14.374,38.158421,8.336548,42.910962,33.63617
14.375,38.152922,8.336677,42.90318,33.630934
14.376,38.147414,8.336806,42.895389,33.625694
14.377,38.141895,8.336934,42.887589,33.62045
14.378,38.136368,8.337062,42.87978,33.615202
14.379,38.130832,8.33719,42.871962,33.60995
14.38,38.125287,8.337317,42.864135,33.604694
14.381,38.119734,8.337444,42.856297,33.599433
14.382,38.114173,8.337571,42.84845,33.594168
14.383,38.108605,8.337697,42.840592,33.588899
14.384,38.103031,8.337823,42.832724,33.583625
14.385,38.09745,8.337948,42.824845,33.578347
14.386,38.091863,8.338074,42.816955,33.573064
14.387,38.08627,8.338198,42.809055,33.567777
14.388,38.080672,8.338323,42.801144,33.562485
14.389,38.075068,8.338447,42.793223,33.557189
14.39,38.06946,8.338571,42.785291,33.551888
14.391,38.063847,8.338694,42.77735,33.546582
14.392,38.058229,8.338817,42.769399,33.541271
14.393,38.052606,8.33894,42.761439,33.535956
14.394,38.046977,8.339062,42.753471,33.530636
14.395,38.041343,8.339184,42.745494,33.525311
14.396,38.035702,8.339306,42.737511,33.519982
14.397,38.030055,8.339427,42.729521,33.514647
14.398,38.0244,8.339548,42.721524,33.509308
14.399,38.018737,8.339669,42.713522,33.503963
14.4,38.013064,8.339789,42.705515,33.498614
14.401,38.007381,8.339909,42.697503,33.49326
14.402,38.001686,8.340028,42.689486,33.487902
14.403,37.995978,8.340147,42.681464,33.482538
14.404,37.990257,8.340266,42.673438,33.47717
14.405,37.98452,8.340385,42.665406,33.471796
14.406,37.978767,8.340503,42.657368,33.466418
14.407,37.972996,8.340621,42.649325,33.461036
14.408,37.967207,8.340738,42.641273,33.455648
14.409,37.961398,8.340856,42.633213,33.450256
14.41,37.955568,8.340972,42.625143,33.444858
14.411,37.949716,8.341089,42.617061,33.439456
14.412,37.943843,8.341205,42.608967,33.434049
14.413,37.937947,8.341321,42.600857,33.428636
14.414,37.932028,8.341436,42.59273,33.423219
14.415,37.926085,8.341551,42.584584,33.417796
14.416,37.920119,8.341666,42.576418,33.412368
14.417,37.91413,8.34178,42.568228,33.406935
14.418,37.908119,8.341894,42.560014,33.401496
14.419,37.902085,8.342008,42.551773,33.396051
14.42,37.896029,8.342121,42.543504,33.3906
14.421,37.889952,8.342234,42.535206,33.385143
14.422,37.883855,8.342347,42.526876,33.379679
14.423,37.87774,8.342459,42.518514,33.374209
14.424,37.871606,8.342571,42.510119,33.368732
14.425,37.865456,8.342682,42.501691,33.363248
14.426,37.859291,8.342793,42.49323,33.357757
14.427,37.853111,8.342904,42.484735,33.352258
14.428,37.846918,8.343014,42.476208,33.346751
14.429,37.840714,8.343124,42.467648,33.341237
14.43,37.8345,8.343234,42.459057,33.335714
14.431,37.828276,8.343343,42.450435,33.330184
14.432,37.822045,8.343451,42.441786,33.324644
14.433,37.815807,8.34356,42.433109,33.319097
14.434,37.809563,8.343668,42.424408,33.31354
14.435,37.803314,8.343775,42.415683,33.307975
14.436,37.797061,8.343883,42.406938,33.302401
14.437,37.790804,8.34399,42.398174,33.296818
14.438,37.784546,8.344096,42.389393,33.291225
14.439,37.778285,8.344202,42.380598,33.285624
14.44,37.772023,8.344308,42.37179,33.280014
14.441,37.76576,8.344413,42.362972,33.274394
14.442,37.759496,8.344518,42.354145,33.268766
14.443,37.753232,8.344622,42.345311,33.263129
14.444,37.746968,8.344726,42.336471,33.257482
14.445,37.740704,8.34483,42.327628,33.251827
14.446,37.73444,8.344933,42.318781,33.246163
14.447,37.728177,8.345036,42.309932,33.240491
14.448,37.721914,8.345138,42.301082,33.234809
14.449,37.715651,8.34524,42.292232,33.22912
14.45,37.709388,8.345341,42.283381,33.223422
14.451,37.703125,8.345443,42.274531,33.217715
14.452,37.696862,8.345543,42.265681,33.212001
14.453,37.690599,8.345643,42.256832,33.206278
14.454,37.684334,8.345743,42.247983,33.200548
14.455,37.678067,8.345843,42.239134,33.194809
14.456,37.671798,8.345942,42.230286,33.189063
14.457,37.665525,8.34604,42.221438,33.18331
14.458,37.659248,8.346138,42.21259,33.177548
14.459,37.652965,8.346236,42.203742,33.17178
14.46,37.646675,8.346333,42.194894,33.166004
14.461,37.640377,8.34643,42.186044,33.160221
14.462,37.634069,8.346527,42.177194,33.15443
14.463,37.627748,8.346623,42.168342,33.148633
14.464,37.621414,8.346718,42.159488,33.142828
14.465,37.615063,8.346813,42.150631,33.137017
14.466,37.608695,8.346908,42.141771,33.131199
14.467,37.602305,8.347002,42.132907,33.125374
14.468,37.595893,8.347096,42.124038,33.119542
14.469,37.589456,8.34719,42.115163,33.113704
14.47,37.582991,8.347282,42.106279,33.107858
14.471,37.576497,8.347375,42.097387,33.102007
14.472,37.569971,8.347467,42.088483,33.096148
14.473,37.563412,8.347559,42.079565,33.090283
14.474,37.556817,8.34765,42.070631,33.084411
14.475,37.550186,8.347741,42.061679,33.078532
14.476,37.543517,8.347831,42.052705,33.072646
14.477,37.53681,8.347921,42.043706,33.066754
14.478,37.530064,8.34801,42.03468,33.060854
14.479,37.523279,8.348099,42.025622,33.054946
14.48,37.516456,8.348188,42.01653,33.049031
14.481,37.509596,8.348276,42.0074,33.043109
14.482,37.502701,8.348363,41.998229,33.037178
14.483,37.495772,8.34845,41.989013,33.031239
14.484,37.488811,8.348537,41.97975,33.025291
14.485,37.481822,8.348623,41.970437,33.019335
14.486,37.474808,8.348709,41.961072,33.013369
14.487,37.467773,8.348795,41.951653,33.007393
14.488,37.46072,8.348879,41.942179,33.001407
14.489,37.453654,8.348964,41.93265,32.995411
14.49,37.446579,8.349048,41.923066,32.989404
14.491,37.439501,8.349132,41.913427,32.983386
14.492,37.432423,8.349215,41.903735,32.977357
14.493,37.425351,8.349297,41.893992,32.971315
14.494,37.41829,8.34938,41.884202,32.965262
14.495,37.411244,8.349461,41.874368,32.959196
14.496,37.404217,8.349543,41.864495,32.953117
14.497,37.397214,8.349624,41.854587,32.947026
14.498,37.390239,8.349704,41.844652,32.940921
14.499,37.383296,8.349784,41.834695,32.934804
14.5,37.376386,8.349864,41.824722,32.928674
14.501,37.369514,8.349943,41.814742,32.92253
14.502,37.362682,8.350022,41.804761,32.916374
14.503,37.35589,8.3501,41.794788,32.910206
14.504,37.349141,8.350178,41.784828,32.904025
14.505,37.342436,8.350256,41.774891,32.897832
14.506,37.335774,8.350333,41.764983,32.891627
14.507,37.329155,8.35041,41.755111,32.885411
14.508,37.32258,8.350486,41.745281,32.879184
14.509,37.316046,8.350562,41.735499,32.872947
14.51,37.309554,8.350638,41.72577,32.866701
14.511,37.303102,8.350713,41.716098,32.860445
14.512,37.296687,8.350788,41.706486,32.854182
14.513,37.290309,8.350862,41.696938,32.84791
14.514,37.283965,8.350936,41.687456,32.841631
14.515,37.277653,8.351009,41.67804,32.835347
14.516,37.271373,8.351083,41.66869,32.829056
14.517,37.265121,8.351155,41.659406,32.822761
14.518,37.258896,8.351228,41.650187,32.816461
14.519,37.252697,8.3513,41.641031,32.810157
14.52,37.246522,8.351371,41.631935,32.803851
14.521,37.240371,8.351443,41.622896,32.797541
14.522,37.234241,8.351514,41.613912,32.79123
14.523,37.228133,8.351584,41.604978,32.784918
14.524,37.222045,8.351654,41.596092,32.778604
14.525,37.215977,8.351724,41.58725,32.77229
14.526,37.209929,8.351793,41.578449,32.765975
14.527,37.203901,8.351862,41.569684,32.759661
14.528,37.197892,8.351931,41.560954,32.753347
14.529,37.191903,8.351999,41.552257,32.747033
14.53,37.185933,8.352067,41.543589,32.740721
14.531,37.179982,8.352135,41.534949,32.73441
14.532,37.17405,8.352202,41.526336,32.7281
14.533,37.168137,8.352269,41.51775,32.721792
14.534,37.162243,8.352335,41.50919,32.715486
14.535,37.156367,8.352401,41.500656,32.709183
14.536,37.150508,8.352467,41.49215,32.702881
14.537,37.144666,8.352532,41.483671,32.696582
14.538,37.138839,8.352597,41.47522,32.690286
14.539,37.133027,8.352662,41.4668,32.683992
14.54,37.127228,8.352726,41.458412,32.677702
14.541,37.12144,8.35279,41.450056,32.671416
14.542,37.115662,8.352853,41.441735,32.665133
14.543,37.109893,8.352916,41.433448,32.658854
14.544,37.10413,8.352979,41.425197,32.652579
14.545,37.098372,8.353042,41.416983,32.646309
14.546,37.092618,8.353104,41.408804,32.640043
14.547,37.086866,8.353165,41.400662,32.633783
14.548,37.081115,8.353226,41.392554,32.627528
14.549,37.075362,8.353287,41.38448,32.621279
14.55,37.069609,8.353348,41.376437,32.615035
14.551,37.063853,8.353408,41.368424,32.608797
14.552,37.058095,8.353468,41.360438,32.602566
14.553,37.052334,8.353527,41.352476,32.59634
14.554,37.046571,8.353586,41.344535,32.590122
14.555,37.040806,8.353645,41.336611,32.583909
14.556,37.03504,8.353703,41.328702,32.577704
14.557,37.029273,8.353761,41.320804,32.571505
14.558,37.023508,8.353818,41.312914,32.565312
14.559,37.017744,8.353875,41.305029,32.559126
14.56,37.011985,8.353932,41.297146,32.552947
14.561,37.006232,8.353988,41.289263,32.546774
14.562,37.000485,8.354044,41.281379,32.540607
14.563,36.994747,8.3541,41.273493,32.534447
14.564,36.989018,8.354155,41.265603,32.528293
14.565,36.983301,8.35421,41.25771,32.522145
14.566,36.977595,8.354264,41.249815,32.516003
14.567,36.971902,8.354318,41.241918,32.509867
14.568,36.96622,8.354372,41.234022,32.503737
14.569,36.960551,8.354425,41.226129,32.497613
14.57,36.954892,8.354478,41.218241,32.491494
14.571,36.949243,8.35453,41.210361,32.485381
14.572,36.943601,8.354582,41.202492,32.479273
14.573,36.937964,8.354634,41.194638,32.473172
14.574,36.932329,8.354685,41.1868,32.467076
14.575,36.926692,8.354736,41.178983,32.460986
14.576,36.921049,8.354786,41.171188,32.454903
14.577,36.915397,8.354837,41.163418,32.448825
14.578,36.909729,8.354886,41.155673,32.442754
14.579,36.904042,8.354936,41.147954,32.436689
14.58,36.898329,8.354984,41.140262,32.430631
14.581,36.892586,8.355033,41.132594,32.42458
14.582,36.886808,8.355081,41.124948,32.418536
14.583,36.880988,8.355129,41.117322,32.412499
14.584,36.875123,8.355176,41.109712,32.406469
14.585,36.869207,8.355223,41.102112,32.400446
14.586,36.863237,8.355269,41.094516,32.39443
14.587,36.857207,8.355316,41.086917,32.388421
14.588,36.851116,8.355361,41.079309,32.38242
